ticker,date,open,high,low,close,volume,rsi,macd,macd_signal,atr,bb_upper,bb_middle,bb_lower,sma_50,sma_200,ema_20,obv,sector_id,pe_ratio,debt_to_equity,market_cap_b,quick_ratio,return_5d_forward,return_20d_forward,volatility_5d,trend_label
AAPL,2023-04-11,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,47644200,53.4296095998083,3.200907582927556,3.410762806574467,2.950716291155134,167.91009400408942,159.85649948120118,151.80290495831295,154.05859954833986,149.3807995223999,159.89658106440652,664155700.0,1,30.359264744857086,0.4335000953989046,824.2902954110807,1.7583255942213052,0.035261181973487155,0.06822139933151705,0.00819034250396059,1
AAPL,2023-04-12,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,50133100,55.301266385722755,2.8315402640436673,3.2949182980683074,2.8042875017438615,167.52329315808228,160.23199996948242,152.94070678088255,154.40059967041014,149.47299953460694,159.915954877655,614022600.0,1,27.54841698660794,1.1026724088197106,144.97581530721078,1.7862340867737363,0.047033094892127814,0.08407239813829448,0.008094437504880439,1
AAPL,2023-04-13,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,68445600,62.86379483487126,2.945436523282808,3.2250219431112077,2.9350008283342635,167.67480159143238,160.8604995727539,154.0461975540754,154.82599975585939,149.59249950408935,160.4534827520301,682468200.0,1,26.730981355896564,1.131267767165809,722.2010853365172,1.7953295879183817,0.006583693850954919,0.04946848612091648,0.019349784307712465,1
AAPL,2023-04-14,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,49386500,60.00001230547353,2.9731857584545764,3.174654706179882,2.935715811593192,167.97756077961995,161.3284996032715,154.67943842692304,155.22160003662108,149.73134952545166,160.90648503410983,633081700.0,1,44.99575224820882,0.6571986966432466,834.0022766064238,2.3416135620869207,-0.0011500661805269319,0.044549363302784695,0.019338436341214016,0
AAPL,2023-04-17,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,41516200,65.20787687721578,2.9626387186290515,3.1322515086697162,2.8257152012416293,167.9947868827042,161.83999938964843,155.68521189659265,155.5097998046875,149.86134952545166,161.31824795729355,674597900.0,1,37.081913991288545,1.0039917836526915,746.0466844857086,1.5822404681946018,0.000605253925446636,0.041396912022915844,0.01704979268618099,1
AAPL,2023-04-18,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,49923000,68.79797642106467,3.0195309208571075,3.109707391107195,2.8021436418805803,168.4072755671406,162.2934997558594,156.17972394457817,155.74919982910157,150.01009952545166,161.80889112523732,724520900.0,1,24.23912721664117,1.330172196211776,446.535838218448,1.3006734674160358,-0.016219120132416998,0.0336397312575929,0.0157649032591435,0
AAPL,2023-04-19,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,47720200,65.9535011138924,3.12222987945637,3.11221188877703,2.746429443359375,169.09284401867166,162.71100006103515,156.32915610339865,156.06720001220702,150.15359958648682,162.36328291167305,772241100.0,1,18.05838042166876,0.7328206174724273,259.0920245288829,1.917538734332577,-0.023086620910630073,0.030185512206666765,0.014477672200605023,0
AAPL,2023-04-20,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,52456400,60.26805507772925,3.0889335446409802,3.10755621994982,2.7900009155273438,169.3293708329328,163.15199966430663,156.97462849568046,156.30720001220703,150.27904956817628,162.7715411007027,719784700.0,1,52.209191775020834,0.7845061658622036,450.4731342603347,2.2155740895943503,0.010561115092018847,0.05040509728725917,0.005803847600036669,1
AAPL,2023-04-21,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,58337300,50.30032633042846,2.897617488443103,3.0655684736484767,2.72357177734375,169.35153437695854,163.4565002441406,157.5614661113227,156.56920013427734,150.38954959869386,162.98568045039397,661447400.0,1,32.46719011170136,0.7400402534107211,141.577658099803,-0.4988548720425332,0.028238930327660894,0.06144709203198473,0.007657083020285368,1
AAPL,2023-04-24,165.0,165.60000610351562,163.88999938964844,165.3300018310547,41949600,47.791806458755524,2.7394338594756675,3.000341550813915,2.6978585379464284,169.45977623937281,163.71050033569335,157.9612244320139,156.85840026855467,150.48444957733153,163.20894915331405,703397000.0,1,37.78464025856509,0.7591320127579383,686.2468211416406,1.6804659915873654,0.02576661501031796,0.05365024507924132,0.007715998953673103,1
AAPL,2023-04-25,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,48714100,45.359278359542564,2.459837947667779,2.8922408301846882,2.758573259626116,169.13564715694534,163.98500061035156,158.8343540637578,157.1136004638672,150.56809963226317,163.2623829741852,654682900.0,1,14.501393477948072,1.2260199581962348,632.3464875417349,0.7163773167063607,0.029126145748498145,0.04756666717290159,0.007388676355040344,1
AAPL,2023-04-26,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,45498800,50.0,2.211950480501571,2.7561827602480653,2.662144252232143,168.49739277006208,164.29050064086914,160.0836085116762,157.3118002319336,150.6625496292114,163.30977454872337,609184100.0,1,16.833536073678548,1.0967885910313009,383.7827721592883,1.8455341100299474,0.022532990749778214,0.04934051112658899,0.005346485272079349,1
AAPL,2023-04-27,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,64902300,58.54993445606887,2.3634701413418497,2.6776402364668224,2.793572562081473,168.92067427403845,164.67250061035156,160.42432694666468,157.61600036621093,150.7752996444702,163.7955106547601,674086400.0,1,30.594266726768073,0.38096463678290443,531.3068329760197,1.3908542067806844,-0.015557332219012565,0.02719554498819332,0.015575132852478114,0
AAPL,2023-04-28,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,55209200,68.59504745288464,2.556557658574121,2.653423720888282,2.6071439470563615,169.6899597210408,165.03850021362305,160.3870407062053,157.90300018310546,150.8962495803833,164.355937513905,729295600.0,1,28.140123901465085,0.8093361189007251,376.39661207961115,0.7204437102783744,0.022925594155761342,0.03388731876590123,0.01410088937657003,1
AAPL,2023-05-01,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,52472900,72.61966933231136,2.671523297159979,2.6570436361426215,2.6042861938476562,170.3486073397402,165.27300033569335,160.1973933316465,158.22059997558594,151.00184955596924,164.85441930666553,676822700.0,1,26.699640857373335,0.8917163719511585,588.2536098526208,1.544847255919515,0.02305562678543316,0.04546262680792679,0.014302260960630985,1
AAPL,2023-05-02,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,48425700,71.33466687135164,2.6473904537789394,2.655112999669885,2.642144339425223,170.66219922954497,165.39150009155273,160.1208009535605,158.54039978027345,151.0936995315552,165.20542635232908,628397000.0,1,25.707712583983472,0.6617685429661244,729.9566215039684,1.1422164497140945,0.019164655957025545,0.051679168510942564,0.013525840974713542,1
AAPL,2023-05-03,169.5,170.9199981689453,167.16000366210938,167.4499969482422,65136000,56.132384204913514,2.5113619888050494,2.626362797496918,2.503572736467634,170.83278125914129,165.4824996948242,160.13221813050714,158.9197998046875,151.19559947967528,165.4191949805113,563261000.0,1,36.407536099364705,0.7656123668220172,184.94951970509038,1.023431749069574,0.03648850834103112,0.07548521719922996,0.014492345731416329,1
AAPL,2023-05-04,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,81235400,51.73440947943075,2.2437455262349317,2.549839343244521,2.5492869785853793,170.87336670998098,165.58399963378906,160.29463255759714,159.25739959716796,151.26954944610597,165.45450910485619,482025600.0,1,22.882198484883713,0.5324993085782466,266.6171181129976,1.0991917573510492,0.0480125884324587,0.09144100534430377,0.0068401845923460065,1
AAPL,2023-05-05,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,113316400,67.03431914894944,2.6291326594391933,2.565698006483456,3.060001918247768,172.38470176954013,166.02949981689454,159.67429786424896,159.74079986572266,151.37219951629638,166.22741369717644,595342000.0,1,30.063526098957063,0.5663233537343588,706.9308024704128,2.259756500386483,-0.005761364047949025,0.03462576628005554,0.023808257346153425,0
AAPL,2023-05-08,172.47999572753906,173.85000610351562,172.11000061035156,173.5,55962800,65.07934429835184,2.8955278899670702,2.631663983180179,3.0285731724330356,173.4866973141032,166.60299987792968,159.71930244175616,160.27659973144532,151.4629494857788,166.92004096411202,539379200.0,1,22.53672156363914,0.9407426487518471,690.2876343901501,1.2362788311540662,-0.008242032713436598,0.032910701520848296,0.02380125966935375,0
AAPL,2023-05-09,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,45326900,58.668333119275964,2.933239275904981,2.6919790417251397,2.9800000871930803,173.83354572206147,167.15149993896483,160.4694541558682,160.75359985351562,151.55134952545166,167.38194223157382,494052300.0,1,36.75063002971718,0.6016658946839608,459.40063478898594,2.0181193621447377,0.0017465392344169217,0.03522153403548467,0.024292205047807693,1
AAPL,2023-05-10,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,53724500,63.99352567604649,3.0721494925460604,2.768013131889324,2.976428440638951,174.22142234442387,167.82449951171876,161.42757667901364,161.27659973144532,151.6543995285034,167.97032845319475,547776800.0,1,32.688008981088906,0.855035599172929,113.70692583428661,1.1577019273418165,-0.005012647668964143,0.04038954750076229,0.023632109994385832,0
AAPL,2023-05-11,173.85000610351562,174.58999633789062,172.1699981689453,173.75,49514700,68.7741720389601,3.1611289226471513,2.8466362900408897,2.995000566755022,175.0550619549332,168.23399963378907,161.41293731264494,161.84539978027342,151.76514949798585,168.5207733624143,597291500.0,1,22.27247141094102,1.2970875454967228,467.70786867982304,1.6890780966901615,0.0074820319525630286,0.041496441518660054,0.02207605291413134,1
AAPL,2023-05-12,173.6199951171875,174.05999755859375,171.0,172.57000732421875,45497800,65.00829680482866,3.100687420269196,2.8974465160865512,3.091428484235491,175.52945354775872,168.60199966430665,161.67454578085457,162.37859985351562,151.84404956817627,168.90641469210996,551793700.0,1,22.803674091288528,0.2542411646734861,859.4776760604948,0.5625581202737856,0.015008380529442977,0.06501701040572083,0.007891717107900409,1
AAPL,2023-05-15,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,37266700,67.99652740327448,2.9781114577762935,2.9135795044245,3.031428745814732,175.8458392188737,168.94400024414062,162.04216126940756,162.79940002441407,151.91764957427978,169.2077092285013,514527000.0,1,21.94096706774517,0.9250987049858367,245.3144206821299,1.6084907705137272,0.012378622266285166,0.06532219303737374,0.007913092267831235,1
AAPL,2023-05-16,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,42110300,68.02605578559584,2.848137567415421,2.900491117022684,2.950000217982701,176.15753927573726,169.2240005493164,162.29046182289554,163.16420013427734,151.9654496383667,169.48030904714108,514527000.0,1,41.24275303297847,0.23829401005198303,793.1161499917879,2.283294239617099,-0.002963966664242812,0.06904160584847796,0.006396139100896357,0
AAPL,2023-05-17,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,57951600,61.25131769587339,2.7633070636044863,2.8730543063390446,2.7864281790597096,176.53381459889582,169.47700042724608,162.42018625559635,163.58600006103515,152.02134967803954,169.78599413230918,572478600.0,1,28.121522919102087,1.0301731456898746,518.0858880278029,0.8458739515490759,-0.004922150046318019,0.07713238680362644,0.003991128426586921,0
AAPL,2023-05-18,173.0,175.24000549316406,172.5800018310547,175.0500030517578,65496700,63.351591777705785,2.8536158963321725,2.8691666243376703,2.8357140677315846,177.23947801383957,169.89700088500976,162.55452375617995,164.02960021972658,152.09654972076416,170.2873283151138,637975300.0,1,48.96231833831513,0.8093440500928112,328.5868856199327,1.4920933630909106,-0.01176805211471299,0.05638386144026053,0.007790525944646076,0
AAPL,2023-05-19,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,55772400,63.83508686819684,2.9006258179977635,2.8754584630696893,2.809999738420759,177.72886812085832,170.40400085449218,163.07913358812604,164.52100036621093,152.14169971466063,170.7513926338753,693747700.0,1,38.9768535462786,0.5632976035140335,663.4982877919224,2.5161693778927123,0.0015413850652383765,0.05623424662474674,0.006394005860008361,1
AAPL,2023-05-22,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,43570900,64.1217596026016,2.8278196561680318,2.865930701689358,2.7314278738839284,177.94954274538372,170.84750061035157,163.74545847531942,165.03500030517577,152.1836497116089,171.0798311400055,650176800.0,1,17.234247777643656,0.9807924443464956,760.9524600065752,1.3262110956166966,0.01779567254778258,0.05602761157639313,0.007059439265972529,1
AAPL,2023-05-23,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,50747300,59.51829180810546,2.5279536845497717,2.798335298261441,2.6714281354631697,177.51088532193185,171.23700027465821,164.96311522738458,165.45680023193358,152.21469966888426,171.12556127510913,599429500.0,1,34.49019796280999,0.9140004606587699,317.63215168813906,1.1143229201608735,0.03316625391920347,0.08999768396553476,0.01070459082870748,1
AAPL,2023-05-24,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,45143500,64.96784028183072,2.286543453458904,2.695976929300934,2.5828563145228793,176.8353581768025,171.64100036621093,166.44664255561938,165.8418002319336,152.2495496749878,171.19360270965976,644573000.0,1,38.83103161455071,1.1643377169280993,377.86798645152766,1.5520665691811222,0.04800977755945679,0.08635938462609483,0.010548674999749985,1
AAPL,2023-05-25,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,56058300,47.8645001735996,2.163085530335877,2.5893986495079226,2.132855006626674,176.86458871534518,171.87000045776367,166.87541220018215,166.24180023193358,152.28989971160888,171.36468868904115,700631300.0,1,47.251278935694565,1.4253111606229574,286.5492941585717,0.902726752506157,0.04601416961856031,0.07098675292996681,0.008370481546582497,1
AAPL,2023-05-26,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,54835000,56.05014072541992,2.2363515421111515,2.518789228028569,2.2071402413504466,177.2815894264511,172.15750045776366,167.03341148907623,166.6333999633789,152.32084964752198,171.7518604973021,755466300.0,1,28.767066242075845,0.55956664746927,447.51082312816175,1.0510152199547167,0.023656212327063386,0.0719945585710331,0.011241273152997128,1
AAPL,2023-05-30,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,55964400,67.18458681769299,2.417442817316555,2.498519945886166,2.3228563581194197,178.00287185811248,172.54300079345703,167.08312972880157,167.07940002441407,152.36489963531494,172.28025502629788,811430700.0,1,24.555984965583338,0.6149711662894697,719.6011478823679,1.3803924230463571,0.01077272210509661,0.06739986882433224,0.011460500236352988,1
AAPL,2023-05-31,177.3300018310547,179.35000610351562,176.75999450683594,177.25,99625300,62.857145895227994,2.527785392709717,2.504373035250876,2.346429007393973,178.4832736763243,172.9785011291504,167.4737285819765,167.47640014648437,152.39064960479737,172.75356407141237,711805400.0,1,45.39692008114607,0.8829138111825574,445.11328105135294,1.4435255002140686,0.0032158382184415135,0.06961916128570178,0.006017591634036959,1
AAPL,2023-06-01,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,68901800,68.64704805261948,2.8119818716932627,2.5658948025393538,2.4014293125697543,179.34052360577462,173.61050109863282,167.88047859149103,167.89260009765624,152.42514957427977,173.45227190631508,780707200.0,1,13.695004464300652,0.8213819042540891,327.2636429065021,1.1268931292331426,0.0026653950585211472,0.07707260350414136,0.006493169891574374,1
AAPL,2023-06-02,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,61945900,75.11986102433264,3.071201590563703,2.666956160144224,2.362858363560268,179.74239669348714,174.36850128173828,168.9946058699894,168.355,152.46474956512452,174.1663409579272,842653100.0,1,30.87672131016145,0.7574518139072659,538.706168947105,1.4296964633937397,5.531785462187244e-05,0.06360878673525061,0.006747532832471725,1
AAPL,2023-06-05,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,121946500,71.39599202543653,3.130007154796971,2.759566359074774,2.7321439470563615,180.5069930047792,174.66900100708008,168.83100900938098,168.76800018310547,152.48989955902098,174.68192770774886,720706600.0,1,26.02505486232212,1.268785076902819,183.47246639226597,1.8417065793913054,0.023443542778436965,0.06543044815788668,0.009207622795035696,1
AAPL,2023-06-06,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,64848400,69.92187533261523,3.110895013098144,2.829832089879448,2.8285729544503346,181.10205842413072,174.95450134277343,168.80694426141613,169.1472003173828,152.51519962310792,175.11317332737917,655858200.0,1,20.240802961978282,1.039475422499897,589.459006785612,1.840041428412498,0.0228781356571941,0.0703085228094662,0.008908964175987844,1
AAPL,2023-06-07,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,61944600,63.72392780283263,2.9495861756915076,2.85378290704186,2.9271447317940846,181.33983587482882,175.25700149536132,169.17416711589382,169.53800048828126,152.5466996383667,175.3709670413639,593913600.0,1,33.42255815187714,1.2536739606155614,461.4396714322904,1.1074654511395818,0.03447300287670463,0.07232023856637748,0.009986577838961442,1
AAPL,2023-06-08,177.89999389648438,180.83999633789065,177.4600067138672,180.57000732421875,50214900,64.46541861300179,3.008964309624332,2.884819187558355,2.978572300502234,182.07434614441271,175.60750198364258,169.14065782287244,169.99640075683592,152.6116996383667,175.86611373496913,644128500.0,1,35.636142741882196,1.0771349827639976,650.5337344607835,-0.13409468321160922,0.03012674841868712,0.04452562972817953,0.009773328861897423,1
AAPL,2023-06-09,181.5,182.22999572753903,180.6300048828125,180.9600067138672,48870700,64.97934625233592,3.05230651048808,2.9183166521443002,2.9935716901506697,182.792804334211,175.96800231933594,169.14320030446086,170.40020080566407,152.68034969329835,176.3512463996261,692999200.0,1,8.986602004889406,0.4822652185169453,573.917750371382,1.2680651564338803,0.02188324109282136,0.039345683316897695,0.00955966353271331,1
AAPL,2023-06-12,181.2700042724609,183.88999938964844,180.97000122070312,183.7899932861328,54274900,72.58597541341797,3.277233870086434,2.990100095732727,3.080713544573103,183.99242682974733,176.52900161743165,169.06557640511596,170.82880065917968,152.76164966583252,177.0596984840553,747274100.0,1,26.93762961571681,1.1741426046328507,372.88001374174524,2.3960196206112028,0.00663801765748917,0.03253719573849789,0.010522064892655,1
AAPL,2023-06-13,182.8000030517578,184.1499938964844,182.44000244140625,183.3099975585937,54929100,80.80758859630149,3.377821357374472,3.0676443480610764,2.994284493582591,184.82840593476018,177.09100112915038,169.3535963235406,171.19700073242188,152.828049659729,177.6549650625828,692345000.0,1,23.006869928857068,0.8428615433130257,685.1547212004203,2.057070087848659,0.003545955834000303,0.03944136066680226,0.010612976280066279,1
AAPL,2023-06-14,183.3699951171875,184.38999938964844,182.0200042724609,183.9499969482422,57462900,81.16318755924254,3.4691896094681454,3.1479534003424905,3.027856009347102,185.620915568137,177.68500061035155,169.7490856525661,171.55260070800782,152.92969966888427,178.25449190883606,749807900.0,1,25.550734011401786,0.08278632913716377,446.56556450232597,2.0385854521591935,0.016580609417547354,0.03664042188084671,0.008280404398930507,1
AAPL,2023-06-15,183.9600067138672,186.5200042724609,183.77999877929688,186.009994506836,65433200,82.00592648162028,3.6655697876120428,3.2514766777964015,3.065714154924667,186.74439927126977,178.35100021362305,169.95760115597633,171.96020050048827,153.0528496170044,178.99311120388367,815241100.0,1,24.77493630394203,1.051193059199563,541.9822191463679,1.959981698954843,0.003601947146558482,0.04290097963545092,0.0073336456478508396,1
AAPL,2023-06-16,186.72999572753903,186.9900054931641,184.2700042724609,184.9199981689453,101235600,74.98688256662943,3.690704751652447,3.3393222925676107,3.0614286150251178,187.5745782046539,178.84449996948243,170.11442173431095,172.38340057373046,153.18289958953858,179.55757662912762,714005500.0,1,23.73966709251814,0.92994544667253,542.8690271468375,1.5016321623581332,0.001892743386228135,0.0476422109335346,0.009052366583975666,1
AAPL,2023-06-20,184.4100036621093,186.1000061035156,184.4100036621093,185.009994506836,49799100,72.39979359359907,3.675517268932907,3.4065612878406704,2.92785644531251,188.3001340354754,179.33699951171874,170.3738649879621,172.790400390625,153.32184955596924,180.0768545222427,763804600.0,1,15.876090310790476,0.8802514322813639,670.3154324396215,1.5489487127810584,0.01648561235779611,0.054537656863217654,0.006519277552594908,1
AAPL,2023-06-21,184.8999938964844,185.4100036621093,182.58999633789065,183.9600067138672,49515700,68.42401628279337,3.5379722973467835,3.432843489741893,2.944284711565292,188.67253867711838,179.825,170.9774613228816,173.2290005493164,153.45184955596923,180.44667854049266,714288900.0,1,14.920116157639034,0.5708145309155528,575.1360897801684,1.4061402936282268,0.028756213813151854,0.04984778122566835,0.007101619289364002,1
AAPL,2023-06-22,183.7400054931641,187.0500030517578,183.6699981689453,187.0,51245300,68.76704290211268,3.6323969572788144,3.472754183249277,2.9578563145228816,189.09561479467584,180.5970001220703,172.09838544946479,173.75300048828126,153.60779956817626,181.0708043937791,765534200.0,1,48.93112574699113,0.6786169865805223,308.6352672498716,1.791490214525255,0.013850247796206805,0.026417125355113535,0.010120100033300234,1
AAPL,2023-06-23,185.5500030517578,187.5599975585937,185.009994506836,186.67999267578125,53079300,66.03249012701431,3.639453904783295,3.5060941275560813,2.95999908447265,189.18464308117353,181.33899993896483,173.49335679675613,174.28460021972657,153.76854953765869,181.60501280158883,712454900.0,1,28.160793755958778,0.47442873466426655,329.5736843184741,1.678312467187726,0.039050829392214936,0.03251557511447367,0.009219030489304692,1
AAPL,2023-06-26,186.8300018310547,188.0500030517578,185.22999572753903,185.2700042724609,48088700,65.88503815987404,3.491029886696765,3.5030812793842183,2.667856488909036,188.92043119209558,181.9529998779297,174.98556856376382,174.6788003540039,153.91509952545167,181.95405960833853,664366200.0,1,30.27009821962241,0.7757917778114155,502.44152716966124,1.3939186489397914,0.03880823811518108,0.04506930777875384,0.009547880452874052,1
AAPL,2023-06-27,185.88999938964844,188.38999938964844,185.6699981689453,188.0599975585937,50730800,71.76590412528856,3.557523013452112,3.5139696261977975,2.6985702514648415,189.34910097549226,182.58450012207032,175.81989926864838,175.13580017089845,154.0830994796753,182.53557750836282,715097000.0,1,28.309372709777442,1.0103909415240993,723.5471249205833,2.055497788893046,0.01738809058232693,0.03424440351489322,0.011582699436679559,1
